"","Date","Pays","Infections","Deces","Guerisons","long","lat"
"23719","3/16/2020","Russia","90","0","8","96.6865735","61.9805217"
"23720","3/16/2020","Rwanda","5","0","0","29.9198911","-1.9903320"
"23721","3/16/2020","Sudan","1","1","0","29.9404723","15.9903543"
"23722","3/16/2020","Seychelles","3","0","0","55.4760200","-4.6609782"
"23723","3/16/2020","Saudi Arabia","118","0","2","44.5368704","24.1224547"
"23724","3/16/2020","Sweden","1103","6","1","16.7437122","62.7923202"
"23725","3/16/2020","Slovenia","253","1","0","14.8044464","46.1155544"
"23726","3/16/2020","Singapore","243","0","109","103.8172532","1.3587707"
"23727","3/16/2020","Slovakia","63","0","0","19.4790521","48.7054718"
"23728","3/16/2020","San Marino","109","7","4","12.4592303","43.9418694"
"23729","3/16/2020","Senegal","24","0","2","-14.4734890","14.3662438"
"23730","3/16/2020","Somalia","1","0","0","45.7071624","4.7506519"
"23731","3/16/2020","Suriname","1","0","0","-55.9123483","4.1305538"
"23732","3/16/2020","Eswatini","1","0","0","#N/A","#N/A"
"23733","3/16/2020","Togo","1","0","0","0.9623212","8.5252980"
"23734","3/16/2020","Thailand","147","1","35","101.0028835","15.1181635"
"23735","3/16/2020","Tunisia","20","0","0","9.5528829","34.1195666"
"23736","3/16/2020","Turkey","18","0","0","35.1689553","39.0616034"
"23737","3/16/2020","Trinidad and Tobago","4","0","0","-61.2656580","10.4573576"
"23738","3/16/2020","Taiwan","67","1","20","120.9542726","23.7540034"
"23739","3/16/2020","Tanzania","1","0","0","#N/A","#N/A"
"23740","3/16/2020","Ukraine","7","1","0","31.3832579","48.9965678"
"23741","3/16/2020","Unites States Of America","4632","85","17","#N/A","#N/A"
"23742","3/16/2020","Uruguay","8","0","0","-56.0180680","-32.7995198"
"23743","3/16/2020","Uzbekistan","6","0","0","63.1400180","41.7555408"
"23744","3/16/2020","Vatican","1","0","0","12.4338626","41.9017410"
"23745","3/16/2020","Saint Vincent and the Grenadines","1","0","0","-61.2012944","13.2247184"
"23746","3/16/2020","Vietnam","61","0","16","106.2991386","16.6460145"
"23747","3/16/2020","Venezuela","17","0","0","-66.1818409","7.1242240"
"23748","3/16/2020","Kosovo","2","0","0","20.8724961","42.5707842"
"23749","3/16/2020","South Africa","62","0","0","25.0838838","-29.0003377"
"23750","3/16/2020","Mayotte","1","0","0","#N/A","#N/A"
"23751","3/16/2020","Autres","696","7","325","#N/A","#N/A"
"23752","3/15/2020","Autres","696","7","325","#N/A","#N/A"
"23753","3/15/2020","South Africa","51","0","0","25.0838838","-29.0003377"
"23754","3/15/2020","Kosovo","2","0","0","20.8724961","42.5707842"
"23755","3/15/2020","Venezuela","10","0","0","-66.1818409","7.1242240"
"23756","3/15/2020","Vietnam","56","0","16","106.2991386","16.6460145"
"23757","3/15/2020","Saint Vincent and the Grenadines","1","0","0","-61.2012944","13.2247184"
"23758","3/15/2020","Vatican","1","0","0","12.4338626","41.9017410"
"23759","3/15/2020","Uzbekistan","1","0","0","63.1400180","41.7555408"
"23760","3/15/2020","Uruguay","4","0","0","-56.0180680","-32.7995198"
"23761","3/15/2020","Unites States Of America","3499","63","12","#N/A","#N/A"
"23762","3/15/2020","Ukraine","3","1","0","31.3832579","48.9965678"
"23763","3/15/2020","Taiwan","59","1","20","120.9542726","23.7540034"
"23764","3/15/2020","Trinidad and Tobago","2","0","0","-61.2656580","10.4573576"
"23765","3/15/2020","Turkey","6","0","0","35.1689553","39.0616034"
"23766","3/15/2020","Tunisia","18","0","0","9.5528829","34.1195666"
"23767","3/15/2020","Thailand","114","1","35","101.0028835","15.1181635"
"23768","3/15/2020","Togo","1","0","0","0.9623212","8.5252980"
"23769","3/15/2020","Eswatini","1","0","0","#N/A","#N/A"
"23770","3/15/2020","Suriname","1","0","0","-55.9123483","4.1305538"
"23771","3/15/2020","Senegal","24","0","1","-14.4734890","14.3662438"
"23772","3/15/2020","San Marino","101","5","4","12.4592303","43.9418694"
"23773","3/15/2020","Slovakia","54","0","0","19.4790521","48.7054718"
"23774","3/15/2020","Singapore","226","0","105","103.8172532","1.3587707"
"23775","3/15/2020","Slovenia","219","1","0","14.8044464","46.1155544"
"23776","3/15/2020","Sweden","1022","3","1","16.7437122","62.7923202"
"23777","3/15/2020","Saudi Arabia","103","0","1","44.5368704","24.1224547"
"23778","3/15/2020","Seychelles","2","0","0","55.4760200","-4.6609782"
"23779","3/15/2020","Sudan","1","1","0","29.9404723","15.9903543"
"23780","3/15/2020","Russia","63","0","8","96.6865735","61.9805217"
"23781","3/15/2020","Rwanda","1","0","0","29.9198911","-1.9903320"
"23782","3/15/2020","Republic of Serbia","48","0","0","20.7895812","44.2215031"
"23783","3/15/2020","RÃ©union","7","0","0","#N/A","#N/A"
"23784","3/15/2020","Romania","131","0","9","24.9729329","45.8524294"
"23785","3/15/2020","Qatar","401","0","4","51.1847851","25.3060094"
"23786","3/15/2020","Paraguay","6","0","0","-58.4001408","-23.2282390"
"23787","3/15/2020","Portugal","245","0","2","-8.5010551","39.5955025"
"23788","3/15/2020","Palestine","0","0","0","#N/A","#N/A"
"23789","3/15/2020","Pakistan","53","0","2","69.3395803","29.9497522"
"23790","3/15/2020","Poland","119","3","0","19.3901184","52.1275954"
"23791","3/15/2020","Philippines","140","11","2","122.8839215","11.7753974"
"23792","3/15/2020","Peru","43","0","0","-74.3824289","-9.1528028"
"23793","3/15/2020","Oman","22","0","9","56.0916597","20.6051541"
"23794","3/15/2020","Panama","43","1","0","-80.1191515","8.5175119"
"23795","3/15/2020","New Zealand","8","0","0","171.4849539","-41.8111283"
"23796","3/15/2020","Nepal","1","0","1","83.9158367","28.2489136"
"23797","3/15/2020","Norway","1221","3","1","15.3483297","68.7501441"
"23798","3/15/2020","Netherlands","1135","20","2","5.2814735","52.1008080"
"23799","3/15/2020","Nigeria","2","0","0","8.0894424","9.5941181"
"23800","3/15/2020","Namibia","2","0","0","17.2096277","-22.1303079"
"23801","3/15/2020","Malaysia","428","0","42","109.6976155","3.7898726"
"23802","3/15/2020","Mexico","41","0","4","-102.5234504","23.9475393"
"23803","3/15/2020","Maldives","13","0","0","73.4571108","3.7285473"
"23804","3/15/2020","Malta","21","0","1","14.4052204","35.9215132"
"23805","3/15/2020","Mauritania","1","0","0","-10.3477974","20.2573693"
"23806","3/15/2020","Martinique","9","0","0","#N/A","#N/A"
"23807","3/15/2020","Macao","10","0","10","#N/A","#N/A"
"23808","3/15/2020","Mongolia","1","0","0","103.0529965","46.8268143"
"23809","3/15/2020","Macedonia","14","0","1","21.6821134","41.5953106"
"23810","3/15/2020","Saint Martin","2","0","0","-63.0597162","18.0888933"
"23811","3/15/2020","Moldova","23","0","0","28.4567374","47.1949932"
"23812","3/15/2020","Monaco","2","0","0","7.4062805","43.7527611"
"23813","3/15/2020","Morocco","28","1","1","-8.4561605","29.8376279"
"23814","3/15/2020","Latvia","30","0","1","24.9123704","56.8508531"
"23815","3/15/2020","Luxembourg","59","1","0","6.0718268","49.7672469"
"23816","3/15/2020","Lithuania","12","0","1","23.8872004","55.3261108"
"23817","3/15/2020","Liechtenstein","4","0","0","9.5357359","47.1366545"
"23818","3/15/2020","Sri Lanka","18","0","1","80.7010779","7.6126631"
"23819","3/15/2020","Sainte Lucia","2","0","0","#N/A","#N/A"
"23820","3/15/2020","Lebanon","110","3","1","35.8801633","33.9230699"
"23821","3/15/2020","Kazakhstan","9","0","0","67.2914966","48.1568795"
"23822","3/15/2020","ÃŽles CaÃ¯manes","1","0","0","#N/A","#N/A"
"23823","3/15/2020","kuwait","112","0","5","47.5869936","29.3343168"
"23824","3/15/2020","South Korea","8162","75","510","127.8391693","36.3852463"
"23825","3/15/2020","Cambodia","7","0","1","104.9069431","12.7200493"
"23826","3/15/2020","Japan","839","22","118","138.0308921","37.5923006"
"23827","3/15/2020","Kenya","3","0","0","37.7959444","0.5998746"
"23828","3/15/2020","Jamaica","10","0","0","-77.3148256","18.1569548"
"23829","3/15/2020","Jordan","8","0","1","36.7713725","31.2457939"
"23830","3/15/2020","Jersey","2","0","0","-2.1268765","49.2183749"
"23831","3/15/2020","Italiy","24747","1809","2335","#N/A","#N/A"
"23832","3/15/2020","Iran","13938","724","4590","54.2740707","32.5750329"
"23833","3/15/2020","Iceland","171","5","8","-18.5739709","64.9957526"
"23834","3/15/2020","Iraq","116","10","26","43.7435320","33.0397051"
"23835","3/15/2020","India","113","2","13","79.6119736","22.8857804"
"23836","3/15/2020","Israel","251","0","4","35.0044500","31.4611019"
"23837","3/15/2020","Indonesia","117","5","8","117.2400976","-2.2150502"
"23838","3/15/2020","Irland","129","2","0","#N/A","#N/A"
"23839","3/15/2020","Hungary","32","1","1","19.3955938","47.1627771"
"23840","3/15/2020","Honduras","3","0","0","-86.6151685","14.8268823"
"23841","3/15/2020","Croatia","49","0","1","16.4041308","45.0804728"
"23842","3/15/2020","Guyana","4","1","0","-58.9820260","4.7937805"
"23843","3/15/2020","Hong-Kong","145","4","81","#N/A","#N/A"
"23844","3/15/2020","Guatemala","1","0","0","-90.3648229","15.6940416"
"23845","3/15/2020","Greece","331","4","8","22.9555621","39.0746697"
"23846","3/15/2020","Equatorial Guinea","1","0","0","10.3413890","1.7055404"
"23847","3/15/2020","Guadeloupe","3","0","0","#N/A","#N/A"
"23848","3/15/2020","Guinea","1","0","0","-10.9406638","10.4362159"
"23849","3/15/2020","Gibraltar","1","0","1","#N/A","#N/A"
"23850","3/15/2020","Ghana","6","0","0","-1.2167690","7.9534512"
"23851","3/15/2020","Guernsey","1","0","0","-2.5724016","49.4680986"
"23852","3/15/2020","Georgia","33","0","0","43.5077900","42.1685594"
"23853","3/15/2020","Gabon","1","0","0","11.7886301","-0.5866033"
"23854","3/15/2020","United kingdom","1372","35","18","-2.8656336","54.1238716"
"23855","3/15/2020","ÃŽles FÃ©roÃ©","11","0","0","#N/A","#N/A"
"23856","3/15/2020","France","5423","127","12","2.5361847","46.1870058"
"23857","3/15/2020","Finland","244","0","10","26.2746702","64.4988484"
"23858","3/15/2020","Ethiopia","1","0","0","39.6008014","8.6227842"
"23859","3/15/2020","Spain","7798","289","517","-3.6475487","40.2444863"
"23860","3/15/2020","Egypt","110","2","21","29.8618993","26.4959311"
"23861","3/15/2020","Estonia","171","0","1","25.5424855","58.6719242"
"23862","3/15/2020","Ecuador","28","2","0","-78.7520357","-1.4238195"
"23863","3/15/2020","Dominican Republic","11","0","0","-70.5056909","18.8943308"
"23864","3/15/2020","Algeria","48","4","12","2.6173210","28.1589384"
"23865","3/15/2020","Denemark","864","2","1","#N/A","#N/A"
"23866","3/15/2020","Germany","5795","11","46","10.3857769","51.1069790"
"23867","3/15/2020","Czech Republic","253","0","0","15.3124007","49.7334107"
"23868","3/15/2020","Cyprus","26","0","0","33.0060036","34.9166693"
"23869","3/15/2020","CuraÃ§ao","1","0","0","#N/A","#N/A"
"23870","3/15/2020","Costa Rica","27","0","0","-84.1920879","9.9763424"
"23871","3/15/2020","Cuba","4","0","0","-79.0160691","21.6229002"
"23872","3/15/2020","China","80848","3199","66926","103.8190738","36.5617680"
"23873","3/15/2020","Colombia","34","0","0","-73.0811494","3.9138316"
"23874","3/15/2020","Cameroon","2","0","0","12.7396427","5.6911030"
"23875","3/15/2020","Chile","74","0","0","-71.3825588","-37.7306975"
"23876","3/15/2020","Suiss","2200","14","4","#N/A","#N/A"
"23877","3/15/2020","Ivory Coast","1","0","0","-5.5692160","7.6284287"
"23878","3/15/2020","Republic of the Congo","1","0","0","15.2196572","-0.8378817"
"23879","3/15/2020","Central African Republic","1","0","0","20.4682636","6.5682300"
"23880","3/15/2020","Democratic Republic of the Congo","2","0","0","23.6439564","-2.8774601"
"23881","3/15/2020","Canada","250","1","8","-98.3077572","61.3620683"
"23882","3/15/2020","Belarus","27","0","3","28.0320871","53.5313115"
"23883","3/15/2020","Bhutan","1","0","0","90.4018950","27.4110619"
"23884","3/15/2020","Brasil","162","0","0","#N/A","#N/A"
"23885","3/15/2020","Bolivia","10","0","0","-64.6853892","-16.7081454"
"23886","3/15/2020","Brunei Darussalam","50","0","0","#N/A","#N/A"
"23887","3/15/2020","Saint BarthÃ©lemy","1","0","0","#N/A","#N/A"
"23888","3/15/2020","Bahrain","214","0","60","50.5419776","26.0420085"
"23889","3/15/2020","Burkina Faso","3","0","0","-1.7545684","12.2695368"
"23890","3/15/2020","Bulgaria","51","2","0","25.2155233","42.7688999"
"23891","3/15/2020","Bangladesh","5","0","0","90.2381279","23.8673041"
"23892","3/15/2020","Belgium","886","4","1","4.6406457","50.6398144"
"23893","3/15/2020","Bosnia and Herzegovina","24","0","0","17.7687659","44.1744991"
"23894","3/15/2020","Azerbaijan","23","1","6","47.5459965","40.2882767"
"23895","3/15/2020","Aruba","2","0","0","-69.9826747","12.5208888"
"23896","3/15/2020","Australia","297","3","23","134.4909988","-25.7328874"
"23897","3/15/2020","Austria","860","1","6","14.1264781","47.5854985"
"23898","3/15/2020","Argentina","45","2","1","-65.1798088","-35.3813535"
"23899","3/15/2020","Albania","42","1","0","20.0498303","41.1424513"
"23900","3/15/2020","Armenia","26","0","0","44.9299343","40.2895221"
"23901","3/15/2020","Antigua and Barbuda","1","0","0","-61.7946956","17.2775426"
"23902","3/15/2020","Afghanistan","16","0","0","66.0047311","33.8352322"
"23903","3/15/2020","Andorra","1","0","1","1.5605337","42.5422917"
"23904","3/15/2020","United Arab Emirates","98","0","23","54.3001574","23.9052718"
"23905","3/14/2020","United Arab Emirates","85","0","17","54.3001574","23.9052718"
"23906","3/14/2020","Andorra","1","0","1","1.5605337","42.5422917"
"23907","3/14/2020","Afghanistan","11","0","0","66.0047311","33.8352322"
"23908","3/14/2020","Antigua and Barbuda","1","0","0","-61.7946956","17.2775426"
"23909","3/14/2020","Armenia","18","0","0","44.9299343","40.2895221"
"23910","3/14/2020","Albania","38","1","0","20.0498303","41.1424513"
"23911","3/14/2020","Argentina","34","2","1","-65.1798088","-35.3813535"
"23912","3/14/2020","Austria","655","1","6","14.1264781","47.5854985"
"23913","3/14/2020","Australia","250","3","23","134.4909988","-25.7328874"
"23914","3/14/2020","Aruba","2","0","0","-69.9826747","12.5208888"
"23915","3/14/2020","Azerbaijan","15","1","3","47.5459965","40.2882767"
"23916","3/14/2020","Bosnia and Herzegovina","18","0","0","17.7687659","44.1744991"
"23917","3/14/2020","Belgium","689","4","1","4.6406457","50.6398144"
"23918","3/14/2020","Bangladesh","3","0","0","90.2381279","23.8673041"
"23919","3/14/2020","Bulgaria","41","2","0","25.2155233","42.7688999"
"23920","3/14/2020","Burkina Faso","2","0","0","-1.7545684","12.2695368"
"23921","3/14/2020","Bahrain","210","0","44","50.5419776","26.0420085"
"23922","3/14/2020","Saint BarthÃ©lemy","1","0","0","#N/A","#N/A"
"23923","3/14/2020","Brunei Darussalam","40","0","0","#N/A","#N/A"
"23924","3/14/2020","Bolivia","10","0","0","-64.6853892","-16.7081454"
"23925","3/14/2020","Brasil","151","0","0","#N/A","#N/A"
"23926","3/14/2020","Bhutan","1","0","0","90.4018950","27.4110619"
"23927","3/14/2020","Belarus","27","0","3","28.0320871","53.5313115"
"23928","3/14/2020","Canada","196","1","8","-98.3077572","61.3620683"
"23929","3/14/2020","Democratic Republic of the Congo","2","0","0","23.6439564","-2.8774601"
"23930","3/14/2020","Ivory Coast","1","0","0","-5.5692160","7.6284287"
"23931","3/14/2020","Suiss","1359","13","4","#N/A","#N/A"
"23932","3/14/2020","Chile","61","0","0","-71.3825588","-37.7306975"
"23933","3/14/2020","Cameroon","2","0","0","12.7396427","5.6911030"
"23934","3/14/2020","Colombia","22","0","0","-73.0811494","3.9138316"
"23935","3/14/2020","China","80827","3189","65572","103.8190738","36.5617680"
"23936","3/14/2020","Cuba","4","0","0","-79.0160691","21.6229002"
"23937","3/14/2020","Costa Rica","26","0","0","-84.1920879","9.9763424"
"23938","3/14/2020","CuraÃ§ao","1","0","0","#N/A","#N/A"
"23939","3/14/2020","Cyprus","26","0","0","33.0060036","34.9166693"
"23940","3/14/2020","Czech Republic","189","0","0","15.3124007","49.7334107"
"23941","3/14/2020","Germany","4585","9","46","10.3857769","51.1069790"
"23942","3/14/2020","Denemark","827","1","1","#N/A","#N/A"
"23943","3/14/2020","Algeria","37","3","12","2.6173210","28.1589384"
"23944","3/14/2020","Dominican Republic","11","0","0","-70.5056909","18.8943308"
"23945","3/14/2020","Ecuador","28","2","0","-78.7520357","-1.4238195"
"23946","3/14/2020","Estonia","115","0","0","25.5424855","58.6719242"
"23947","3/14/2020","Egypt","109","2","27","29.8618993","26.4959311"
"23948","3/14/2020","Spain","6391","195","517","-3.6475487","40.2444863"
"23949","3/14/2020","Ethiopia","1","0","0","39.6008014","8.6227842"
"23950","3/14/2020","Finland","225","0","1","26.2746702","64.4988484"
"23951","3/14/2020","France","4477","91","12","2.5361847","46.1870058"
"23952","3/14/2020","ÃŽles FÃ©roÃ©","9","0","0","#N/A","#N/A"
"23953","3/14/2020","United kingdom","1142","21","18","-2.8656336","54.1238716"
"23954","3/14/2020","Gabon","1","0","0","11.7886301","-0.5866033"
"23955","3/14/2020","Georgia","30","0","0","43.5077900","42.1685594"
"23956","3/14/2020","Guernsey","1","0","0","-2.5724016","49.4680986"
"23957","3/14/2020","Ghana","3","0","0","-1.2167690","7.9534512"
"23958","3/14/2020","Guyane FranÃ§aise","5","0","0","#N/A","#N/A"
"23959","3/14/2020","Gibraltar","1","0","1","#N/A","#N/A"
"23960","3/14/2020","Guinea","1","0","0","-10.9406638","10.4362159"
"23961","3/14/2020","Guadeloupe","1","0","0","#N/A","#N/A"
"23962","3/14/2020","Greece","228","3","8","22.9555621","39.0746697"
"23963","3/14/2020","Guatemala","1","0","0","-90.3648229","15.6940416"
"23964","3/14/2020","Hong-Kong","140","4","78","#N/A","#N/A"
"23965","3/14/2020","Guyana","1","1","0","-58.9820260","4.7937805"
"23966","3/14/2020","Croatia","38","0","1","16.4041308","45.0804728"
"23967","3/14/2020","Honduras","2","0","0","-86.6151685","14.8268823"
"23968","3/14/2020","Hungary","30","0","1","19.3955938","47.1627771"
"23969","3/14/2020","Irland","129","2","0","#N/A","#N/A"
"23970","3/14/2020","Indonesia","96","5","8","117.2400976","-2.2150502"
"23971","3/14/2020","Israel","193","0","4","35.0044500","31.4611019"
"23972","3/14/2020","India","102","2","4","79.6119736","22.8857804"
"23973","3/14/2020","Iraq","110","10","26","43.7435320","33.0397051"
"23974","3/14/2020","Iceland","156","0","1","-18.5739709","64.9957526"
"23975","3/14/2020","Iran","12729","611","2959","54.2740707","32.5750329"
"23976","3/14/2020","Italiy","21157","1441","1966","#N/A","#N/A"
"23977","3/14/2020","Jersey","2","0","0","-2.1268765","49.2183749"
"23978","3/14/2020","Jordan","1","0","1","36.7713725","31.2457939"
"23979","3/14/2020","Jamaica","8","0","0","-77.3148256","18.1569548"
"23980","3/14/2020","Kenya","1","0","0","37.7959444","0.5998746"
"23981","3/14/2020","Japan","773","22","118","138.0308921","37.5923006"
"23982","3/14/2020","Cambodia","7","0","1","104.9069431","12.7200493"
"23983","3/14/2020","South Korea","8086","72","510","127.8391693","36.3852463"
"23984","3/14/2020","kuwait","104","0","5","47.5869936","29.3343168"
"23985","3/14/2020","ÃŽles CaÃ¯manes","1","0","0","#N/A","#N/A"
"23986","3/14/2020","Kazakhstan","6","0","0","67.2914966","48.1568795"
"23987","3/14/2020","Lebanon","93","3","1","35.8801633","33.9230699"
"23988","3/14/2020","Sainte Lucia","1","0","0","#N/A","#N/A"
"23989","3/14/2020","Sri Lanka","10","0","1","80.7010779","7.6126631"
"23990","3/14/2020","Liechtenstein","4","0","0","9.5357359","47.1366545"
"23991","3/14/2020","Lithuania","8","0","0","23.8872004","55.3261108"
"23992","3/14/2020","Luxembourg","51","1","0","6.0718268","49.7672469"
"23993","3/14/2020","Latvia","26","0","1","24.9123704","56.8508531"
"23994","3/14/2020","Morocco","17","1","1","-8.4561605","29.8376279"
"23995","3/14/2020","Monaco","2","0","0","7.4062805","43.7527611"
"23996","3/14/2020","Moldova","12","0","0","28.4567374","47.1949932"
"23997","3/14/2020","Saint Martin","2","0","0","-63.0597162","18.0888933"
"23998","3/14/2020","Macedonia","14","0","1","21.6821134","41.5953106"
"23999","3/14/2020","Mongolia","1","0","0","103.0529965","46.8268143"
"24000","3/14/2020","Macao","10","0","10","#N/A","#N/A"
"24001","3/14/2020","Martinique","9","0","0","#N/A","#N/A"
"24002","3/14/2020","Mauritania","1","0","0","-10.3477974","20.2573693"
"24003","3/14/2020","Malta","18","0","1","14.4052204","35.9215132"
"24004","3/14/2020","Maldives","10","0","0","73.4571108","3.7285473"
"24005","3/14/2020","Mexico","26","0","4","-102.5234504","23.9475393"
"24006","3/14/2020","Malaysia","238","0","35","109.6976155","3.7898726"
"24007","3/14/2020","Namibia","2","0","0","17.2096277","-22.1303079"
"24008","3/14/2020","Nigeria","2","0","0","8.0894424","9.5941181"
"24009","3/14/2020","Netherlands","959","12","2","5.2814735","52.1008080"
"24010","3/14/2020","Norway","1090","3","1","15.3483297","68.7501441"
"24011","3/14/2020","Nepal","1","0","1","83.9158367","28.2489136"
"24012","3/14/2020","New Zealand","6","0","0","171.4849539","-41.8111283"
"24013","3/14/2020","Panama","36","1","0","-80.1191515","8.5175119"
"24014","3/14/2020","Oman","19","0","9","56.0916597","20.6051541"
"24015","3/14/2020","Peru","38","0","0","-74.3824289","-9.1528028"
"24016","3/14/2020","PolynÃ©sie FranÃ§aise","1","0","0","#N/A","#N/A"
"24017","3/14/2020","Philippines","111","8","2","122.8839215","11.7753974"
"24018","3/14/2020","Poland","103","3","0","19.3901184","52.1275954"
"24019","3/14/2020","Pakistan","31","0","2","69.3395803","29.9497522"
"24020","3/14/2020","Palestine","0","0","0","#N/A","#N/A"
"24021","3/14/2020","Portugal","169","0","2","-8.5010551","39.5955025"
"24022","3/14/2020","Paraguay","6","0","0","-58.4001408","-23.2282390"
"24023","3/14/2020","Qatar","337","0","4","51.1847851","25.3060094"
"24024","3/14/2020","Romania","123","0","9","24.9729329","45.8524294"
"24025","3/14/2020","RÃ©union","6","0","0","#N/A","#N/A"
"24026","3/14/2020","Republic of Serbia","46","0","0","20.7895812","44.2215031"
"24027","3/14/2020","Rwanda","1","0","0","29.9198911","-1.9903320"
"24028","3/14/2020","Russia","59","0","8","96.6865735","61.9805217"
"24029","3/14/2020","Sudan","1","1","0","29.9404723","15.9903543"
"24030","3/14/2020","Saudi Arabia","103","0","1","44.5368704","24.1224547"
"24031","3/14/2020","Seychelles","2","0","0","55.4760200","-4.6609782"
"24032","3/14/2020","Sweden","961","2","1","16.7437122","62.7923202"
"24033","3/14/2020","Slovenia","181","1","0","14.8044464","46.1155544"
"24034","3/14/2020","Singapore","212","0","105","103.8172532","1.3587707"
"24035","3/14/2020","Slovakia","44","0","0","19.4790521","48.7054718"
"24036","3/14/2020","San Marino","80","5","4","12.4592303","43.9418694"
"24037","3/14/2020","Senegal","10","0","1","-14.4734890","14.3662438"
"24038","3/14/2020","Suriname","1","0","0","-55.9123483","4.1305538"
"24039","3/14/2020","Eswatini","1","0","0","#N/A","#N/A"
"24040","3/14/2020","Togo","1","0","0","0.9623212","8.5252980"
"24041","3/14/2020","Thailand","82","1","35","101.0028835","15.1181635"
"24042","3/14/2020","Tunisia","18","0","0","9.5528829","34.1195666"
"24043","3/14/2020","Turkey","5","0","0","35.1689553","39.0616034"
"24044","3/14/2020","Trinidad and Tobago","2","0","0","-61.2656580","10.4573576"
"24045","3/14/2020","Taiwan","53","1","20","120.9542726","23.7540034"
"24046","3/14/2020","Ukraine","3","1","0","31.3832579","48.9965678"
"24047","3/14/2020","Unites States Of America","2726","54","12","#N/A","#N/A"
"24048","3/14/2020","Uruguay","4","0","0","-56.0180680","-32.7995198"
"24049","3/14/2020","Vatican","1","0","0","12.4338626","41.9017410"
"24050","3/14/2020","Saint Vincent and the Grenadines","1","0","0","-61.2012944","13.2247184"
"24051","3/14/2020","Vietnam","53","0","16","106.2991386","16.6460145"
"24052","3/14/2020","Venezuela","2","0","0","-66.1818409","7.1242240"
"24053","3/14/2020","South Africa","38","0","0","25.0838838","-29.0003377"
"24054","3/14/2020","Autres","696","7","325","#N/A","#N/A"
"24055","3/13/2020","Autres","696","7","325","#N/A","#N/A"
"24056","3/13/2020","South Africa","24","0","0","25.0838838","-29.0003377"
"24057","3/13/2020","Vietnam","47","0","16","106.2991386","16.6460145"
"24058","3/13/2020","Vatican","1","0","0","12.4338626","41.9017410"
"24059","3/13/2020","Unites States Of America","2179","47","12","#N/A","#N/A"
"24060","3/13/2020","Ukraine","3","1","0","31.3832579","48.9965678"
"24061","3/13/2020","Taiwan","50","1","20","120.9542726","23.7540034"
"24062","3/13/2020","Trinidad and Tobago","1","0","0","-61.2656580","10.4573576"
"24063","3/13/2020","Turkey","5","0","0","35.1689553","39.0616034"
"24064","3/13/2020","Tunisia","16","0","0","9.5528829","34.1195666"
"24065","3/13/2020","Thailand","75","1","35","101.0028835","15.1181635"
"24066","3/13/2020","Togo","1","0","0","0.9623212","8.5252980"
"24067","3/13/2020","Senegal","10","0","1","-14.4734890","14.3662438"
"24068","3/13/2020","San Marino","80","5","0","12.4592303","43.9418694"
"24069","3/13/2020","Slovakia","32","0","0","19.4790521","48.7054718"
"24070","3/13/2020","Singapore","200","0","97","103.8172532","1.3587707"
"24071","3/13/2020","Slovenia","141","0","0","14.8044464","46.1155544"
"24072","3/13/2020","Sweden","814","1","1","16.7437122","62.7923202"
"24073","3/13/2020","Saudi Arabia","86","0","1","44.5368704","24.1224547"
"24074","3/13/2020","Sudan","1","1","0","29.9404723","15.9903543"
"24075","3/13/2020","Russia","45","0","3","96.6865735","61.9805217"
"24076","3/13/2020","Republic of Serbia","35","0","0","20.7895812","44.2215031"
"24077","3/13/2020","RÃ©union","5","0","0","#N/A","#N/A"
"24078","3/13/2020","Romania","89","0","7","24.9729329","45.8524294"
"24079","3/13/2020","Qatar","320","0","0","51.1847851","25.3060094"
"24080","3/13/2020","Paraguay","6","0","0","-58.4001408","-23.2282390"
"24081","3/13/2020","Portugal","112","0","1","-8.5010551","39.5955025"
"24082","3/13/2020","Palestine","0","0","0","#N/A","#N/A"
"24083","3/13/2020","Pakistan","28","0","2","69.3395803","29.9497522"
"24084","3/13/2020","Poland","68","2","0","19.3901184","52.1275954"
"24085","3/13/2020","Philippines","64","5","2","122.8839215","11.7753974"
"24086","3/13/2020","PolynÃ©sie FranÃ§aise","1","0","0","#N/A","#N/A"
"24087","3/13/2020","Peru","28","0","0","-74.3824289","-9.1528028"
"24088","3/13/2020","Oman","19","0","9","56.0916597","20.6051541"
"24089","3/13/2020","Panama","27","1","0","-80.1191515","8.5175119"
"24090","3/13/2020","New Zealand","5","0","0","171.4849539","-41.8111283"
"24091","3/13/2020","Nepal","1","0","1","83.9158367","28.2489136"
"24092","3/13/2020","Norway","996","0","1","15.3483297","68.7501441"
"24093","3/13/2020","Netherlands","804","10","0","5.2814735","52.1008080"
"24094","3/13/2020","Nigeria","2","0","0","8.0894424","9.5941181"
"24095","3/13/2020","Malaysia","197","0","26","109.6976155","3.7898726"
"24096","3/13/2020","Mexico","12","0","4","-102.5234504","23.9475393"
"24097","3/13/2020","Maldives","9","0","0","73.4571108","3.7285473"
"24098","3/13/2020","Malta","12","0","1","14.4052204","35.9215132"
"24099","3/13/2020","Martinique","3","0","0","#N/A","#N/A"
"24100","3/13/2020","Macao","10","0","10","#N/A","#N/A"
"24101","3/13/2020","Mongolia","1","0","0","103.0529965","46.8268143"
"24102","3/13/2020","Macedonia","14","0","1","21.6821134","41.5953106"
"24103","3/13/2020","Saint Martin","2","0","0","-63.0597162","18.0888933"
"24104","3/13/2020","Moldova","6","0","0","28.4567374","47.1949932"
