"Date","Pays","Infections","Deces","Guerisons","long","lat"
"3/18/2020","Suiss","3028","28","15","#N/A","#N/A"
"3/18/2020","Chile","238","0","0","-71.3825588","-37.7306975"
"3/18/2020","Cameroon","10","0","0","12.7396427","5.691103"
"3/18/2020","Colombia","93","0","1","-73.0811494","3.9138316"
"3/18/2020","China","80906","3237","69653","103.8190738","36.561768"
"3/18/2020","Cuba","7","1","0","-79.0160691","21.6229002"
"3/18/2020","Costa Rica","50","0","0","-84.1920879","9.9763424"
"3/18/2020","Cyprus","49","0","0","33.0060036","34.9166693"
"3/18/2020","Czech Republic","464","0","3","15.3124007","49.7334107"
"3/18/2020","Germany","12327","28","105","10.3857769","51.106979"
"3/18/2020","Djibouti","1","0","0","42.5606768","11.7487205"
"3/18/2020","Denemark","1057","4","1","#N/A","#N/A"
"3/18/2020","Algeria","74","7","12","2.617321","28.1589384"
"3/18/2020","Dominican Republic","21","1","0","-70.5056909","18.8943308"
"3/18/2020","Ecuador","111","2","0","-78.7520357","-1.4238195"
"3/18/2020","Estonia","258","0","1","25.5424855","58.6719242"
"3/18/2020","Egypt","196","6","32","29.8618993","26.4959311"
"3/18/2020","Spain","13910","623","1081","-3.6475487","40.2444863"
"3/18/2020","Ethiopia","6","0","0","39.6008014","8.6227842"
"3/18/2020","Finland","336","0","10","26.2746702","64.4988484"
"3/18/2020","France","9134","264","12","2.5361847","46.1870058"
"3/18/2020","ÃŽles FÃ©roÃ©","58","0","0","#N/A","#N/A"
"3/18/2020","United kingdom","2634","72","65","-2.8656336","54.1238716"
"3/18/2020","Gabon","1","0","0","11.7886301","-0.5866033"
"3/18/2020","Georgia","38","0","1","43.50779","42.1685594"
"3/18/2020","Guernsey","0","0","0","-2.5724016","49.4680986"
"3/18/2020","Ghana","7","0","0","-1.216769","7.9534512"
"3/18/2020","Guyane FranÃ§aise","11","0","0","#N/A","#N/A"
"3/18/2020","Groenland","1","0","0","#N/A","#N/A"
"3/18/2020","Gambia","1","0","0","-15.3960181","13.4496538"
"3/18/2020","Gibraltar","8","0","2","#N/A","#N/A"
"3/18/2020","Guinea","1","0","0","-10.9406638","10.4362159"
"3/18/2020","Guadeloupe","27","0","0","#N/A","#N/A"
"3/18/2020","Equatorial Guinea","4","0","0","10.341389","1.7055404"
"3/18/2020","Greece","418","5","8","22.9555621","39.0746697"
"3/18/2020","Guam","0","0","0","144.7679224","13.4416655"
"3/18/2020","Guatemala","6","1","0","-90.3648229","15.6940416"
"3/18/2020","Hong-Kong","181","4","92","#N/A","#N/A"
"3/18/2020","Guyana","7","1","0","-58.982026","4.7937805"
"3/18/2020","Croatia","81","0","4","16.4041308","45.0804728"
"3/18/2020","Honduras","9","0","0","-86.6151685","14.8268823"
"3/18/2020","Hungary","58","1","2","19.3955938","47.1627771"
"3/18/2020","Irland","292","2","5","#N/A","#N/A"
"3/18/2020","Indonesia","227","19","11","117.2400976","-2.2150502"
"3/18/2020","Israel","433","0","11","35.00445","31.4611019"
"3/18/2020","India","156","3","14","79.6119736","22.8857804"
"3/18/2020","Iraq","164","12","43","43.743532","33.0397051"
"3/18/2020","Iceland","250","1","5","-18.5739709","64.9957526"
"3/18/2020","Iran","17361","1135","5389","54.2740707","32.5750329"
"3/18/2020","Italiy","35713","2978","4025","#N/A","#N/A"
"3/18/2020","Jersey","0","0","0","-2.1268765","49.2183749"
"3/18/2020","Jordan","52","0","1","36.7713725","31.2457939"
"3/18/2020","Jamaica","13","0","2","-77.3148256","18.1569548"
"3/18/2020","Kenya","3","0","0","37.7959444","0.5998746"
"3/18/2020","Japan","889","29","144","138.0308921","37.5923006"
"3/18/2020","Cambodia","35","0","1","104.9069431","12.7200493"
"3/18/2020","Kyrgyzstan","3","0","0","74.5416555","41.4622179"
"3/18/2020","South Korea","8413","84","1540","127.8391693","36.3852463"
"3/18/2020","kuwait","142","0","15","47.5869936","29.3343168"
"3/18/2020","Kazakhstan","35","0","0","67.2914966","48.1568795"
"3/18/2020","Lebanon","133","3","3","35.8801633","33.9230699"
"3/18/2020","Sainte Lucia","2","0","0","#N/A","#N/A"
"3/18/2020","Liechtenstein","28","0","0","9.5357359","47.1366545"
"3/18/2020","Sri Lanka","51","0","1","80.7010779","7.6126631"
"3/18/2020","Liberia","2","0","0","-9.3220778","6.4527827"
"3/18/2020","Lithuania","27","0","1","23.8872004","55.3261108"
"3/18/2020","Luxembourg","203","2","0","6.0718268","49.7672469"
"3/18/2020","Latvia","71","0","1","24.9123704","56.8508531"
"3/18/2020","Morocco","49","2","1","-8.4561605","29.8376279"
"3/18/2020","Monaco","7","0","0","7.4062805","43.7527611"
"3/18/2020","Moldova","30","1","1","28.4567374","47.1949932"
"3/18/2020","Montenegro","1","0","0","19.2388382","42.7889115"
"3/18/2020","Saint Martin","3","0","0","-63.0597162","18.0888933"
"3/18/2020","Macedonia","35","0","1","21.6821134","41.5953106"
"3/18/2020","Mongolia","6","0","0","103.0529965","46.8268143"
"3/18/2020","Macao","15","0","10","#N/A","#N/A"
"3/18/2020","Martinique","19","1","0","#N/A","#N/A"
"3/18/2020","Mauritania","1","0","0","-10.3477974","20.2573693"
"3/18/2020","Malta","38","0","2","14.4052204","35.9215132"
"3/18/2020","Mauritius","3","0","0","57.5712076","-20.2777156"
"3/18/2020","Maldives","13","0","0","73.4571108","3.7285473"
"3/18/2020","Mexico","93","0","4","-102.5234504","23.9475393"
"3/18/2020","Malaysia","790","2","60","109.6976155","3.7898726"
"3/18/2020","Namibia","2","0","0","17.2096277","-22.1303079"
"3/18/2020","Nigeria","8","0","1","8.0894424","9.5941181"
"3/18/2020","Netherlands","2056","58","2","5.2814735","52.100808"
"3/18/2020","Norway","1550","6","1","15.3483297","68.7501441"
"3/18/2020","Nepal","1","0","1","83.9158367","28.2489136"
"3/18/2020","New Zealand","20","0","0","171.4849539","-41.8111283"
"3/18/2020","Panama","86","1","0","-80.1191515","8.5175119"
"3/18/2020","Oman","39","0","12","56.0916597","20.6051541"
"3/18/2020","Peru","145","0","1","-74.3824289","-9.1528028"
"3/18/2020","Philippines","202","19","5","122.8839215","11.7753974"
"3/18/2020","Poland","251","5","13","19.3901184","52.1275954"
"3/18/2020","Pakistan","299","0","2","69.3395803","29.9497522"
"3/18/2020","Porto Rico","0","0","0","#N/A","#N/A"
"3/18/2020","Portugal","448","2","3","-8.5010551","39.5955025"
"3/18/2020","Paraguay","11","0","0","-58.4001408","-23.228239"
"3/18/2020","Qatar","452","0","4","51.1847851","25.3060094"
"3/18/2020","Romania","260","0","19","24.9729329","45.8524294"
"3/18/2020","RÃ©union","12","0","0","#N/A","#N/A"
"3/18/2020","Republic of Serbia","83","0","1","20.7895812","44.2215031"
"3/18/2020","Russia","147","0","8","96.6865735","61.9805217"
"3/18/2020","Rwanda","8","0","0","29.9198911","-1.990332"
"3/18/2020","Seychelles","4","0","0","55.47602","-4.6609782"
"3/18/2020","Saudi Arabia","171","0","6","44.5368704","24.1224547"
"3/18/2020","Sweden","1279","10","1","16.7437122","62.7923202"
"3/18/2020","Sudan","2","1","0","29.9404723","15.9903543"
"3/18/2020","Slovenia","275","1","0","14.8044464","46.1155544"
"3/18/2020","Singapore","313","0","114","103.8172532","1.3587707"
"3/18/2020","Slovakia","105","1","0","19.4790521","48.7054718"
"3/18/2020","San Marino","119","11","4","12.4592303","43.9418694"
"3/18/2020","Senegal","31","0","2","-14.473489","14.3662438"
"3/18/2020","Somalia","1","0","0","45.7071624","4.7506519"
"3/18/2020","Suriname","1","0","0","-55.9123483","4.1305538"
"3/18/2020","Eswatini","1","0","0","#N/A","#N/A"
"3/18/2020","Togo","1","0","0","0.9623212","8.525298"
"3/18/2020","Thailand","212","1","42","101.0028835","15.1181635"
"3/18/2020","Tunisia","29","0","0","9.5528829","34.1195666"
"3/18/2020","Turkey","98","1","0","35.1689553","39.0616034"
"3/18/2020","Trinidad and Tobago","7","0","0","-61.265658","10.4573576"
"3/18/2020","Taiwan","100","1","22","120.9542726","23.7540034"
"3/18/2020","Tanzania","3","0","0","#N/A","#N/A"
"3/18/2020","Ukraine","14","2","0","31.3832579","48.9965678"
"3/18/2020","Unites States Of America","7786","118","106","#N/A","#N/A"
"3/18/2020","Uruguay","50","0","0","-56.018068","-32.7995198"
"3/18/2020","Uzbekistan","15","0","0","63.140018","41.7555408"
"3/18/2020","Vatican","1","0","0","12.4338626","41.901741"
"3/18/2020","Saint Vincent and the Grenadines","1","0","0","-61.2012944","13.2247184"
"3/18/2020","Vietnam","75","0","16","106.2991386","16.6460145"
"3/18/2020","Venezuela","36","0","0","-66.1818409","7.124224"
"3/18/2020","Kosovo","2","0","0","20.8724961","42.5707842"
"3/18/2020","South Africa","116","0","0","25.0838838","-29.0003377"
"3/18/2020","Mayotte","3","0","0","#N/A","#N/A"
"3/18/2020","Autres","712","7","325","#N/A","#N/A"
"3/18/2020","Zambia","2","0","0","27.7747508","-13.4582454"
"3/17/2020","Autres","696","7","325","#N/A","#N/A"
"3/17/2020","Mayotte","1","0","0","#N/A","#N/A"
"3/17/2020","South Africa","62","0","0","25.0838838","-29.0003377"
"3/17/2020","Kosovo","2","0","0","20.8724961","42.5707842"
"3/17/2020","Venezuela","33","0","0","-66.1818409","7.124224"
"3/17/2020","Vietnam","66","0","16","106.2991386","16.6460145"
"3/17/2020","Saint Vincent and the Grenadines","1","0","0","-61.2012944","13.2247184"
"3/17/2020","Vatican","1","0","0","12.4338626","41.901741"
"3/17/2020","Uzbekistan","10","0","0","63.140018","41.7555408"
"3/17/2020","Uruguay","29","0","0","-56.018068","-32.7995198"
"3/17/2020","Unites States Of America","6421","108","17","#N/A","#N/A"
"3/17/2020","Ukraine","14","2","0","31.3832579","48.9965678"
"3/17/2020","Tanzania","1","0","0","#N/A","#N/A"
"3/17/2020","Taiwan","77","1","22","120.9542726","23.7540034"
"3/17/2020","Trinidad and Tobago","5","0","0","-61.265658","10.4573576"
"3/17/2020","Turkey","47","1","0","35.1689553","39.0616034"
"3/17/2020","Tunisia","24","0","0","9.5528829","34.1195666"
"3/17/2020","Thailand","177","1","41","101.0028835","15.1181635"
"3/17/2020","Togo","1","0","0","0.9623212","8.525298"
"3/17/2020","Eswatini","1","0","0","#N/A","#N/A"
"3/17/2020","Suriname","1","0","0","-55.9123483","4.1305538"
"3/17/2020","Somalia","1","0","0","45.7071624","4.7506519"
"3/17/2020","Senegal","26","0","2","-14.473489","14.3662438"
"3/17/2020","San Marino","109","7","4","12.4592303","43.9418694"
"3/17/2020","Slovakia","72","0","0","19.4790521","48.7054718"
"3/17/2020","Singapore","266","0","114","103.8172532","1.3587707"
"3/17/2020","Slovenia","275","1","0","14.8044464","46.1155544"
"3/17/2020","Sweden","1190","7","1","16.7437122","62.7923202"
"3/17/2020","Saudi Arabia","171","0","6","44.5368704","24.1224547"
"3/17/2020","Seychelles","4","0","0","55.47602","-4.6609782"
"3/17/2020","Sudan","1","1","0","29.9404723","15.9903543"
"3/17/2020","Rwanda","7","0","0","29.9198911","-1.990332"
"3/17/2020","Russia","114","0","8","96.6865735","61.9805217"
"3/17/2020","Republic of Serbia","65","0","1","20.7895812","44.2215031"
"3/17/2020","RÃ©union","9","0","0","#N/A","#N/A"
"3/17/2020","Romania","184","0","16","24.9729329","45.8524294"
"3/17/2020","Qatar","439","0","4","51.1847851","25.3060094"
"3/17/2020","Paraguay","9","0","0","-58.4001408","-23.228239"
"3/17/2020","Portugal","448","1","3","-8.5010551","39.5955025"
"3/17/2020","Porto Rico","0","0","0","#N/A","#N/A"
"3/17/2020","Palestine","0","0","0","#N/A","#N/A"
"3/17/2020","Pakistan","236","0","2","69.3395803","29.9497522"
"3/17/2020","Poland","238","5","13","19.3901184","52.1275954"
"3/17/2020","Philippines","187","12","5","122.8839215","11.7753974"
"3/17/2020","Peru","117","0","1","-74.3824289","-9.1528028"
"3/17/2020","Oman","24","0","9","56.0916597","20.6051541"
"3/17/2020","Panama","69","1","0","-80.1191515","8.5175119"
"3/17/2020","New Zealand","12","0","0","171.4849539","-41.8111283"
"3/17/2020","Nepal","1","0","1","83.9158367","28.2489136"
"3/17/2020","Norway","1463","3","1","15.3483297","68.7501441"
"3/17/2020","Netherlands","1708","43","2","5.2814735","52.100808"
"3/17/2020","Nigeria","3","0","0","8.0894424","9.5941181"
"3/17/2020","Namibia","2","0","0","17.2096277","-22.1303079"
"3/17/2020","Malaysia","673","2","49","109.6976155","3.7898726"
"3/17/2020","Mexico","82","0","4","-102.5234504","23.9475393"
"3/17/2020","Maldives","13","0","0","73.4571108","3.7285473"
"3/17/2020","Malta","38","0","2","14.4052204","35.9215132"
"3/17/2020","Mauritania","1","0","0","-10.3477974","20.2573693"
"3/17/2020","Martinique","16","1","0","#N/A","#N/A"
"3/17/2020","Macao","12","0","10","#N/A","#N/A"
"3/17/2020","Mongolia","5","0","0","103.0529965","46.8268143"
"3/17/2020","Macedonia","26","0","1","21.6821134","41.5953106"
"3/17/2020","Saint Martin","2","0","0","-63.0597162","18.0888933"
"3/17/2020","Montenegro","2","0","0","19.2388382","42.7889115"
"3/17/2020","Moldova","30","0","1","28.4567374","47.1949932"
"3/17/2020","Monaco","7","0","0","7.4062805","43.7527611"
"3/17/2020","Morocco","38","2","1","-8.4561605","29.8376279"
"3/17/2020","Latvia","49","0","1","24.9123704","56.8508531"
"3/17/2020","Luxembourg","140","1","0","6.0718268","49.7672469"
"3/17/2020","Lithuania","25","0","1","23.8872004","55.3261108"
"3/17/2020","Liberia","1","0","0","-9.3220778","6.4527827"
"3/17/2020","Liechtenstein","7","0","0","9.5357359","47.1366545"
"3/17/2020","Sri Lanka","44","0","1","80.7010779","7.6126631"
"3/17/2020","Sainte Lucia","2","0","0","#N/A","#N/A"
"3/17/2020","Lebanon","120","3","3","35.8801633","33.9230699"
"3/17/2020","Kazakhstan","33","0","0","67.2914966","48.1568795"
"3/17/2020","kuwait","130","0","9","47.5869936","29.3343168"
"3/17/2020","South Korea","8320","81","1407","127.8391693","36.3852463"
"3/17/2020","Cambodia","33","0","1","104.9069431","12.7200493"
"3/17/2020","Japan","878","29","144","138.0308921","37.5923006"
"3/17/2020","Kenya","3","0","0","37.7959444","0.5998746"
"3/17/2020","Jamaica","12","0","2","-77.3148256","18.1569548"
"3/17/2020","Jordan","34","0","1","36.7713725","31.2457939"
"3/17/2020","Jersey","0","0","0","-2.1268765","49.2183749"
"3/17/2020","Italiy","31506","2503","2941","#N/A","#N/A"
"3/17/2020","Iran","16169","988","5389","54.2740707","32.5750329"
"3/17/2020","Iceland","220","1","0","-18.5739709","64.9957526"
"3/17/2020","Iraq","154","11","32","43.743532","33.0397051"
"3/17/2020","India","142","3","14","79.6119736","22.8857804"
"3/17/2020","Israel","337","0","11","35.00445","31.4611019"
"3/17/2020","Indonesia","172","5","8","117.2400976","-2.2150502"
"3/17/2020","Irland","223","2","5","#N/A","#N/A"
"3/17/2020","Hungary","50","1","2","19.3955938","47.1627771"
"3/17/2020","Honduras","8","0","0","-86.6151685","14.8268823"
"3/17/2020","Croatia","65","0","4","16.4041308","45.0804728"
"3/17/2020","Guyana","7","1","0","-58.982026","4.7937805"
"3/17/2020","Hong-Kong","162","4","88","#N/A","#N/A"
"3/17/2020","Guatemala","6","1","0","-90.3648229","15.6940416"
"3/17/2020","Guam","3","0","0","144.7679224","13.4416655"
"3/17/2020","Greece","387","5","8","22.9555621","39.0746697"
"3/17/2020","Equatorial Guinea","1","0","0","10.341389","1.7055404"
"3/17/2020","Guadeloupe","18","0","0","#N/A","#N/A"
"3/17/2020","Guinea","1","0","0","-10.9406638","10.4362159"
"3/17/2020","Gibraltar","3","0","1","#N/A","#N/A"
"3/17/2020","Groenland","1","0","0","#N/A","#N/A"
"3/17/2020","Gambia","1","0","0","-15.3960181","13.4496538"
"3/17/2020","Guyane FranÃ§aise","11","0","0","#N/A","#N/A"
"3/17/2020","Ghana","7","0","0","-1.216769","7.9534512"
"3/17/2020","Guernsey","0","0","0","-2.5724016","49.4680986"
"3/17/2020","Georgia","34","0","1","43.50779","42.1685594"
"3/17/2020","Gabon","1","0","0","11.7886301","-0.5866033"
"3/17/2020","United kingdom","1957","56","52","-2.8656336","54.1238716"
"3/17/2020","ÃŽles FÃ©roÃ©","47","0","0","#N/A","#N/A"
"3/17/2020","France","7730","175","12","2.5361847","46.1870058"
"3/17/2020","Finland","321","0","10","26.2746702","64.4988484"
"3/17/2020","Ethiopia","5","0","0","39.6008014","8.6227842"
"3/17/2020","Spain","11748","533","1028","-3.6475487","40.2444863"
"3/17/2020","Egypt","196","4","32","29.8618993","26.4959311"
"3/17/2020","Estonia","225","0","1","25.5424855","58.6719242"
"3/17/2020","Ecuador","58","2","0","-78.7520357","-1.4238195"
"3/17/2020","Dominican Republic","21","1","0","-70.5056909","18.8943308"
"3/17/2020","Algeria","60","4","12","2.617321","28.1589384"
"3/17/2020","Denemark","977","4","1","#N/A","#N/A"
"3/17/2020","Germany","9257","24","67","10.3857769","51.106979"
"3/17/2020","Czech Republic","396","0","3","15.3124007","49.7334107"
"3/17/2020","Cyprus","46","0","0","33.0060036","34.9166693"
"3/17/2020","Costa Rica","41","0","0","-84.1920879","9.9763424"
"3/17/2020","Cuba","5","0","0","-79.0160691","21.6229002"
"3/17/2020","China","80884","3226","68700","103.8190738","36.561768"
"3/17/2020","Colombia","65","0","1","-73.0811494","3.9138316"
"3/17/2020","Cameroon","10","0","0","12.7396427","5.691103"
"3/17/2020","Chile","201","0","0","-71.3825588","-37.7306975"
"3/17/2020","Suiss","2700","27","4","#N/A","#N/A"
"3/17/2020","Ivory Coast","5","0","1","-5.569216","7.6284287"
"3/17/2020","Republic of the Congo","1","0","0","15.2196572","-0.8378817"
"3/17/2020","Central African Republic","1","0","0","20.4682636","6.56823"
"3/17/2020","Democratic Republic of the Congo","3","0","0","23.6439564","-2.8774601"
"3/17/2020","Canada","478","5","9","-98.3077572","61.3620683"
"3/17/2020","Belarus","36","0","3","28.0320871","53.5313115"
"3/17/2020","Bhutan","1","0","0","90.401895","27.4110619"
"3/17/2020","Bahamas","1","0","0","#N/A","#N/A"
"3/17/2020","Brasil","321","1","2","#N/A","#N/A"
"3/17/2020","Bolivia","11","0","0","-64.6853892","-16.7081454"
"3/17/2020","Brunei Darussalam","56","0","0","#N/A","#N/A"
"3/17/2020","Benin","1","0","0","2.3278453","9.6417533"
"3/17/2020","Saint BarthÃ©lemy","3","0","0","#N/A","#N/A"
"3/17/2020","Bahrain","228","1","81","50.5419776","26.0420085"
"3/17/2020","Burkina Faso","15","0","0","-1.7545684","12.2695368"
"3/17/2020","Bulgaria","67","2","0","25.2155233","42.7688999"
"3/17/2020","Bangladesh","10","0","3","90.2381279","23.8673041"
"3/17/2020","Belgium","1243","10","1","4.6406457","50.6398144"
"3/17/2020","Bosnia and Herzegovina","26","0","2","17.7687659","44.1744991"
"3/17/2020","Barbados","2","0","0","-59.559802","13.1814537"
"3/17/2020","Azerbaijan","28","1","6","47.5459965","40.2882767"
"3/17/2020","Aruba","3","0","0","-69.9826747","12.5208888"
"3/17/2020","Australia","452","5","23","134.4909988","-25.7328874"
"3/17/2020","Austria","1332","3","1","14.1264781","47.5854985"
"3/17/2020","Argentina","68","2","3","-65.1798088","-35.3813535"
"3/17/2020","Albania","55","1","0","20.0498303","41.1424513"
"3/17/2020","Armenia","78","0","1","44.9299343","40.2895221"
"3/17/2020","Antigua and Barbuda","1","0","0","-61.7946956","17.2775426"
"3/17/2020","Afghanistan","22","0","1","66.0047311","33.8352322"
"3/17/2020","Andorra","39","0","1","1.5605337","42.5422917"
"3/17/2020","United Arab Emirates","98","0","23","54.3001574","23.9052718"
"3/16/2020","United Arab Emirates","98","0","23","54.3001574","23.9052718"
"3/16/2020","Andorra","2","0","1","1.5605337","42.5422917"
"3/16/2020","Afghanistan","21","0","1","66.0047311","33.8352322"
"3/16/2020","Antigua and Barbuda","1","0","0","-61.7946956","17.2775426"
"3/16/2020","Armenia","52","0","0","44.9299343","40.2895221"
"3/16/2020","Albania","51","1","0","20.0498303","41.1424513"
"3/16/2020","Argentina","56","2","1","-65.1798088","-35.3813535"
"3/16/2020","Austria","1018","3","6","14.1264781","47.5854985"
