"Date","Pays","Infections","Deces","Guerisons","TauxDeces","TauxGuerison","TauxInfection","long","lat"
"3/26/2020","Togo","23","0","1","0","4.35","95.65","0.9623212","8.525298"
"3/26/2020","Thailand","1045","4","88","0.38","8.42","91.2","101.0028835","15.1181635"
"3/26/2020","East Timor","1","0","0","0","0","100","125.8443864","-8.8288854"
"3/26/2020","Tunisia","197","6","2","3.05","1.02","95.94","9.5528829","34.1195666"
"3/26/2020","Turkey","3629","75","26","2.07","0.72","97.22","35.1689553","39.0616034"
"3/26/2020","Trinidad and Tobago","65","1","0","1.54","0","98.46","-61.265658","10.4573576"
"3/26/2020","Taiwan","252","2","29","0.79","11.51","87.7","120.9542726","23.7540034"
"3/26/2020","Tanzania","13","0","0","0","0","100","#N/A","#N/A"
"3/26/2020","Ukraine","196","5","1","2.55","0.51","96.94","31.3832579","48.9965678"
"3/26/2020","Unites States Of America","83836","1209","681","1.44","0.81","97.75","#N/A","#N/A"
"3/26/2020","Uganda","14","0","0","0","0","100","32.3690754","1.2746902"
"3/26/2020","Uruguay","217","0","0","0","0","100","-56.018068","-32.7995198"
"3/26/2020","Uzbekistan","75","0","0","0","0","100","63.140018","41.7555408"
"3/26/2020","Vatican","4","0","0","0","0","100","12.4338626","41.901741"
"3/26/2020","Saint Vincent and the Grenadines","1","0","0","0","0","100","-61.2012944","13.2247184"
"3/26/2020","Vietnam","153","0","20","0","13.07","86.93","106.2991386","16.6460145"
"3/26/2020","Venezuela","107","0","15","0","14.02","85.98","-66.1818409","7.124224"
"3/26/2020","Kosovo","71","1","0","1.41","0","98.59","20.8724961","42.5707842"
"3/26/2020","South Africa","927","0","12","0","1.29","98.71","25.0838838","-29.0003377"
"3/26/2020","Mayotte","36","0","0","0","0","100","#N/A","#N/A"
"3/26/2020","Zambia","16","0","0","0","0","100","27.7747508","-13.4582454"
"3/26/2020","Zimbabwe","3","1","0","33.33","0","66.67","29.8514503","-19.0042059"
"3/26/2020","Autres","712","10","597","1.4","83.85","14.75","#N/A","#N/A"
"3/25/2020","Autres","712","10","587","1.4","82.44","16.15","#N/A","#N/A"
"3/25/2020","Zimbabwe","3","1","0","33.33","0","66.67","29.8514503","-19.0042059"
"3/25/2020","Zambia","12","0","0","0","0","100","27.7747508","-13.4582454"
"3/25/2020","Mayotte","36","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","South Africa","709","0","12","0","1.69","98.31","25.0838838","-29.0003377"
"3/25/2020","Venezuela","91","0","15","0","16.48","83.52","-66.1818409","7.124224"
"3/25/2020","Vietnam","141","0","17","0","12.06","87.94","106.2991386","16.6460145"
"3/25/2020","Saint Vincent and the Grenadines","1","0","0","0","0","100","-61.2012944","13.2247184"
"3/25/2020","Vatican","4","0","0","0","0","100","12.4338626","41.901741"
"3/25/2020","Uzbekistan","60","0","0","0","0","100","63.140018","41.7555408"
"3/25/2020","Uruguay","189","0","0","0","0","100","-56.018068","-32.7995198"
"3/25/2020","Uganda","14","0","0","0","0","100","32.3690754","1.2746902"
"3/25/2020","Unites States Of America","65778","942","361","1.43","0.55","98.02","#N/A","#N/A"
"3/25/2020","Ukraine","145","5","1","3.45","0.69","95.86","31.3832579","48.9965678"
"3/25/2020","Tanzania","12","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Taiwan","235","2","29","0.85","12.34","86.81","120.9542726","23.7540034"
"3/25/2020","Trinidad and Tobago","60","1","0","1.67","0","98.33","-61.265658","10.4573576"
"3/25/2020","Turkey","2433","59","26","2.42","1.07","96.51","35.1689553","39.0616034"
"3/25/2020","Tunisia","173","5","2","2.89","1.16","95.95","9.5528829","34.1195666"
"3/25/2020","East Timor","1","0","0","0","0","100","125.8443864","-8.8288854"
"3/25/2020","Thailand","934","4","70","0.43","7.49","92.08","101.0028835","15.1181635"
"3/25/2020","Togo","23","0","1","0","4.35","95.65","0.9623212","8.525298"
"3/25/2020","Tchad","3","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Syria","5","0","0","0","0","100","38.5078794","35.0254725"
"3/25/2020","Eswatini","4","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","El Salvador","9","0","0","0","0","100","-88.8716446","13.7394401"
"3/25/2020","Suriname","8","0","0","0","0","100","-55.9123483","4.1305538"
"3/25/2020","Somalia","1","0","0","0","0","100","45.7071624","4.7506519"
"3/25/2020","Senegal","99","0","9","0","9.09","90.91","-14.473489","14.3662438"
"3/25/2020","San Marino","208","21","4","10.1","1.92","87.98","12.4592303","43.9418694"
"3/25/2020","Slovakia","216","0","7","0","3.24","96.76","19.4790521","48.7054718"
"3/25/2020","Singapore","631","2","160","0.32","25.36","74.33","103.8172532","1.3587707"
"3/25/2020","Slovenia","528","5","10","0.95","1.89","97.16","14.8044464","46.1155544"
"3/25/2020","Sudan","3","1","0","33.33","0","66.67","29.9404723","15.9903543"
"3/25/2020","Sweden","2526","62","16","2.45","0.63","96.91","16.7437122","62.7923202"
"3/25/2020","Saudi Arabia","900","2","29","0.22","3.22","96.56","44.5368704","24.1224547"
"3/25/2020","Seychelles","7","0","0","0","0","100","55.47602","-4.6609782"
"3/25/2020","Rwanda","41","0","0","0","0","100","29.9198911","-1.990332"
"3/25/2020","Russia","658","3","29","0.46","4.41","95.14","96.6865735","61.9805217"
"3/25/2020","Republic of Serbia","384","4","15","1.04","3.91","95.05","20.7895812","44.2215031"
"3/25/2020","RÃ©union","111","0","1","0","0.9","99.1","#N/A","#N/A"
"3/25/2020","Romania","906","17","86","1.88","9.49","88.63","24.9729329","45.8524294"
"3/25/2020","Qatar","537","0","41","0","7.64","92.36","51.1847851","25.3060094"
"3/25/2020","Paraguay","37","3","0","8.11","0","91.89","-58.4001408","-23.228239"
"3/25/2020","Portugal","2995","43","22","1.44","0.73","97.83","-8.5010551","39.5955025"
"3/25/2020","Pakistan","1063","8","21","0.75","1.98","97.27","69.3395803","29.9497522"
"3/25/2020","Poland","1051","14","7","1.33","0.67","98","19.3901184","52.1275954"
"3/25/2020","Philippines","636","38","26","5.97","4.09","89.94","122.8839215","11.7753974"
"3/25/2020","Papouasie-Nouvelle-Guinea","1","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Peru","480","9","1","1.88","0.21","97.92","-74.3824289","-9.1528028"
"3/25/2020","PolynÃ©sie FranÃ§aise","25","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Oman","99","0","17","0","17.17","82.83","56.0916597","20.6051541"
"3/25/2020","Panama","443","8","1","1.81","0.23","97.97","-80.1191515","8.5175119"
"3/25/2020","New Zealand","205","0","22","0","10.73","89.27","171.4849539","-41.8111283"
"3/25/2020","Nepal","3","0","1","0","33.33","66.67","83.9158367","28.2489136"
"3/25/2020","Norway","3084","14","6","0.45","0.19","99.35","15.3483297","68.7501441"
"3/25/2020","Netherlands","6438","357","4","5.55","0.06","94.39","5.2814735","52.100808"
"3/25/2020","Nicaragua","2","0","0","0","0","100","-85.0305289","12.8470963"
"3/25/2020","Niger","7","1","0","14.29","0","85.71","9.3854645","17.419126"
"3/25/2020","Nigeria","51","1","2","1.96","3.92","94.12","8.0894424","9.5941181"
"3/25/2020","Nouvelle-CalÃ©donie","14","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Namibia","7","0","2","0","28.57","71.43","17.2096277","-22.1303079"
"3/25/2020","Malaysia","1796","20","199","1.11","11.08","87.81","109.6976155","3.7898726"
"3/25/2020","Mozambique","5","0","0","0","0","100","35.5336735","-17.273819"
"3/25/2020","Mexico","405","5","4","1.23","0.99","97.78","-102.5234504","23.9475393"
"3/25/2020","Maldives","13","0","8","0","61.54","38.46","73.4571108","3.7285473"
"3/25/2020","Mauritius","48","2","0","4.17","0","95.83","57.5712076","-20.2777156"
"3/25/2020","Malta","129","0","2","0","1.55","98.45","14.4052204","35.9215132"
"3/25/2020","Mauritania","2","0","0","0","0","100","-10.3477974","20.2573693"
"3/25/2020","Martinique","66","1","0","1.52","0","98.48","#N/A","#N/A"
"3/25/2020","Macao","30","0","10","0","33.33","66.67","#N/A","#N/A"
"3/25/2020","Mongolia","10","0","0","0","0","100","103.0529965","46.8268143"
"3/25/2020","Mali","2","0","0","0","0","100","-3.5426879","17.3458146"
"3/25/2020","Macedonia","177","3","1","1.69","0.56","97.74","21.6821134","41.5953106"
"3/25/2020","Saint Martin","11","0","0","0","0","100","-63.0597162","18.0888933"
"3/25/2020","Madagascar","19","0","0","0","0","100","46.7047375","-19.371896"
"3/25/2020","Montenegro","52","1","0","1.92","0","98.08","19.2388382","42.7889115"
"3/25/2020","Moldova","149","1","2","0.67","1.34","97.99","28.4567374","47.1949932"
"3/25/2020","Monaco","31","0","1","0","3.23","96.77","7.4062805","43.7527611"
"3/25/2020","Morocco","225","6","7","2.67","3.11","94.22","-8.4561605","29.8376279"
"3/25/2020","Libya","1","0","0","0","0","100","18.0086578","27.0309425"
"3/25/2020","Latvia","221","0","1","0","0.45","99.55","24.9123704","56.8508531"
"3/25/2020","Luxembourg","1333","8","6","0.6","0.45","98.95","6.0718268","49.7672469"
"3/25/2020","Lithuania","274","4","1","1.46","0.36","98.18","23.8872004","55.3261108"
"3/25/2020","Liberia","3","0","0","0","0","100","-9.3220778","6.4527827"
"3/25/2020","Sri Lanka","102","0","3","0","2.94","97.06","80.7010779","7.6126631"
"3/25/2020","Liechtenstein","51","0","0","0","0","100","9.5357359","47.1366545"
"3/25/2020","Sainte Lucia","3","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Lebanon","333","6","20","1.8","6.01","92.19","35.8801633","33.9230699"
"3/25/2020","Laos","3","0","0","0","0","100","103.7377213","18.5021797"
"3/25/2020","Kazakhstan","81","0","0","0","0","100","67.2914966","48.1568795"
"3/25/2020","kuwait","195","0","43","0","22.05","77.95","47.5869936","29.3343168"
"3/25/2020","South Korea","9137","126","3730","1.38","40.82","57.8","127.8391693","36.3852463"
"3/25/2020","Saint Kitts andNevis","2","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Kyrgyzstan","44","0","0","0","0","100","74.5416555","41.4622179"
"3/25/2020","Cambodia","96","0","10","0","10.42","89.58","104.9069431","12.7200493"
"3/25/2020","Japan","1307","45","310","3.44","23.72","72.84","138.0308921","37.5923006"
"3/25/2020","Kenya","28","0","1","0","3.57","96.43","37.7959444","0.5998746"
"3/25/2020","Jamaica","26","1","2","3.85","7.69","88.46","-77.3148256","18.1569548"
"3/25/2020","Jordan","172","0","1","0","0.58","99.42","36.7713725","31.2457939"
"3/25/2020","Italiy","74386","7503","9362","10.09","12.59","77.33","#N/A","#N/A"
"3/25/2020","Iran","27017","2077","9625","7.69","35.63","56.69","54.2740707","32.5750329"
"3/25/2020","Iceland","737","2","56","0.27","7.6","92.13","-18.5739709","64.9957526"
"3/25/2020","Iraq","346","29","103","8.38","29.77","61.85","43.743532","33.0397051"
"3/25/2020","India","657","12","43","1.83","6.54","91.63","79.6119736","22.8857804"
"3/25/2020","Israel","2369","5","58","0.21","2.45","97.34","35.00445","31.4611019"
"3/25/2020","Indonesia","790","58","31","7.34","3.92","88.73","117.2400976","-2.2150502"
"3/25/2020","Irland","1564","9","5","0.58","0.32","99.1","#N/A","#N/A"
"3/25/2020","Haiti","8","0","0","0","0","100","-72.6852736","18.9350096"
"3/25/2020","Hungary","226","10","21","4.42","9.29","86.28","19.3955938","47.1627771"
"3/25/2020","Honduras","36","0","0","0","0","100","-86.6151685","14.8268823"
"3/25/2020","Croatia","442","1","22","0.23","4.98","94.8","16.4041308","45.0804728"
"3/25/2020","Guyana","5","1","0","20","0","80","-58.982026","4.7937805"
"3/25/2020","Hong-Kong","410","4","102","0.98","24.88","74.15","#N/A","#N/A"
"3/25/2020","Guinea Bissau","2","0","0","0","0","100","-14.9497294","12.0474445"
"3/25/2020","Guatemala","24","1","4","4.17","16.67","79.17","-90.3648229","15.6940416"
"3/25/2020","Greece","821","22","36","2.68","4.38","92.94","22.9555621","39.0746697"
"3/25/2020","Equatorial Guinea","9","0","0","0","0","100","10.341389","1.7055404"
"3/25/2020","Guadeloupe","73","1","0","1.37","0","98.63","#N/A","#N/A"
"3/25/2020","Guinea","4","0","0","0","0","100","-10.9406638","10.4362159"
"3/25/2020","Gibraltar","26","0","5","0","19.23","80.77","#N/A","#N/A"
"3/25/2020","Gambia","3","1","0","33.33","0","66.67","-15.3960181","13.4496538"
"3/25/2020","Guyane FranÃ§aise","28","0","6","0","21.43","78.57","#N/A","#N/A"
"3/25/2020","Ghana","93","4","0","4.3","0","95.7","-1.216769","7.9534512"
"3/25/2020","Georgia","75","0","10","0","13.33","86.67","43.50779","42.1685594"
"3/25/2020","Grenada","1","0","0","0","0","100","-61.6821942","12.1172555"
"3/25/2020","Gabon","6","1","0","16.67","0","83.33","11.7886301","-0.5866033"
"3/25/2020","United kingdom","9614","466","135","4.85","1.4","93.75","-2.8656336","54.1238716"
"3/25/2020","Fiji","5","0","0","0","0","100","165.4505548","-17.4285609"
"3/25/2020","ÃŽles FÃ©roÃ©","132","0","38","0","28.79","71.21","#N/A","#N/A"
"3/25/2020","France","25233","1331","3900","5.27","15.46","79.27","2.5361847","46.1870058"
"3/25/2020","Finland","880","3","10","0.34","1.14","98.52","26.2746702","64.4988484"
"3/25/2020","Ethiopia","12","0","0","0","0","100","39.6008014","8.6227842"
"3/25/2020","Spain","49515","3647","5367","7.37","10.84","81.8","-3.6475487","40.2444863"
"3/25/2020","Eritrea","4","0","0","0","0","100","38.8461544","15.3618688"
"3/25/2020","Egypt","456","21","95","4.61","20.83","74.56","29.8618993","26.4959311"
"3/25/2020","Estonia","404","1","8","0.25","1.98","97.77","25.5424855","58.6719242"
"3/25/2020","Ecuador","1173","28","3","2.39","0.26","97.36","-78.7520357","-1.4238195"
"3/25/2020","Dominican Republic","392","10","3","2.55","0.77","96.68","-70.5056909","18.8943308"
"3/25/2020","Algeria","302","21","65","6.95","21.52","71.52","2.617321","28.1589384"
"3/25/2020","Dominica","7","0","0","0","0","100","-61.3577312","15.4394721"
"3/25/2020","Denemark","1730","34","3","1.97","0.17","97.86","#N/A","#N/A"
"3/25/2020","Djibouti","11","0","0","0","0","100","42.5606768","11.7487205"
"3/25/2020","Germany","37323","206","3547","0.55","9.5","89.94","10.3857769","51.106979"
"3/25/2020","Czech Republic","1654","6","10","0.36","0.6","99.03","15.3124007","49.7334107"
"3/25/2020","Cyprus","132","3","3","2.27","2.27","95.45","33.0060036","34.9166693"
"3/25/2020","Cape Verde","4","1","0","25","0","75","-23.9599097","15.9551882"
"3/25/2020","Costa Rica","201","2","2","1","1","98.01","-84.1920879","9.9763424"
"3/25/2020","Cuba","57","1","1","1.75","1.75","96.49","-79.0160691","21.6229002"
"3/25/2020","China","81221","3281","73655","4.04","90.68","5.28","103.8190738","36.561768"
"3/25/2020","Colombia","470","4","8","0.85","1.7","97.45","-73.0811494","3.9138316"
"3/25/2020","Cameroon","75","1","2","1.33","2.67","96","12.7396427","5.691103"
"3/25/2020","Chile","1142","3","22","0.26","1.93","97.81","-71.3825588","-37.7306975"
"3/25/2020","Suiss","10897","153","131","1.4","1.2","97.39","#N/A","#N/A"
"3/25/2020","Ivory Coast","80","0","3","0","3.75","96.25","-5.569216","7.6284287"
"3/25/2020","Republic of the Congo","4","0","0","0","0","100","15.2196572","-0.8378817"
"3/25/2020","Central African Republic","3","0","0","0","0","100","20.4682636","6.56823"
"3/25/2020","Democratic Republic of the Congo","48","2","0","4.17","0","95.83","23.6439564","-2.8774601"
"3/25/2020","Canada","3251","30","183","0.92","5.63","93.45","-98.3077572","61.3620683"
"3/25/2020","Belarus","86","0","29","0","33.72","66.28","28.0320871","53.5313115"
"3/25/2020","Belize","2","0","0","0","0","100","-88.7101023","17.2002747"
"3/25/2020","Bhutan","2","0","0","0","0","100","90.401895","27.4110619"
"3/25/2020","Bahamas","5","0","1","0","20","80","#N/A","#N/A"
"3/25/2020","Brasil","2554","59","2","2.31","0.08","97.61","#N/A","#N/A"
"3/25/2020","Bolivia","32","0","0","0","0","100","-64.6853892","-16.7081454"
"3/25/2020","Brunei Darussalam","109","0","2","0","1.83","98.17","#N/A","#N/A"
"3/25/2020","Benin","6","0","0","0","0","100","2.3278453","9.6417533"
"3/25/2020","Saint BarthÃ©lemy","3","0","0","0","0","100","#N/A","#N/A"
"3/25/2020","Bahrain","419","4","177","0.95","42.24","56.8","50.5419776","26.0420085"
"3/25/2020","Burkina Faso","146","4","10","2.74","6.85","90.41","-1.7545684","12.2695368"
"3/25/2020","Bulgaria","242","3","4","1.24","1.65","97.11","25.2155233","42.7688999"
"3/25/2020","Bangladesh","39","5","7","12.82","17.95","69.23","90.2381279","23.8673041"
"3/25/2020","Belgium","4937","178","547","3.61","11.08","85.31","4.6406457","50.6398144"
"3/25/2020","Bosnia and Herzegovina","176","3","2","1.7","1.14","97.16","17.7687659","44.1744991"
"3/25/2020","Barbados","18","0","0","0","0","100","-59.559802","13.1814537"
"3/25/2020","Azerbaijan","93","2","10","2.15","10.75","87.1","47.5459965","40.2882767"
"3/25/2020","Australia","2364","8","119","0.34","5.03","94.63","134.4909988","-25.7328874"
"3/25/2020","Austria","5588","30","9","0.54","0.16","99.3","14.1264781","47.5854985"
"3/25/2020","Argentina","387","8","52","2.07","13.44","84.5","-65.1798088","-35.3813535"
"3/25/2020","Angola","3","0","0","0","0","100","17.5373615","-12.2933611"
"3/25/2020","Albania","146","5","17","3.42","11.64","84.93","20.0498303","41.1424513"
"3/25/2020","Armenia","265","0","16","0","6.04","93.96","44.9299343","40.2895221"
"3/25/2020","Antigua and Barbuda","3","0","0","0","0","100","-61.7946956","17.2775426"
"3/25/2020","Afghanistan","84","2","2","2.38","2.38","95.24","66.0047311","33.8352322"
"3/25/2020","Andorra","188","1","1","0.53","0.53","98.94","1.5605337","42.5422917"
"3/25/2020","United Arab Emirates","333","2","52","0.6","15.62","83.78","54.3001574","23.9052718"
"3/24/2020","United Arab Emirates","248","2","45","0.81","18.15","81.05","54.3001574","23.9052718"
"3/24/2020","Andorra","164","1","1","0.61","0.61","98.78","1.5605337","42.5422917"
"3/24/2020","Afghanistan","74","1","1","1.35","1.35","97.3","66.0047311","33.8352322"
"3/24/2020","Antigua and Barbuda","3","0","0","0","0","100","-61.7946956","17.2775426"
"3/24/2020","Armenia","249","0","14","0","5.62","94.38","44.9299343","40.2895221"
"3/24/2020","Albania","123","5","10","4.07","8.13","87.8","20.0498303","41.1424513"
"3/24/2020","Angola","3","0","0","0","0","100","17.5373615","-12.2933611"
"3/24/2020","Argentina","387","6","52","1.55","13.44","85.01","-65.1798088","-35.3813535"
"3/24/2020","Austria","5283","28","9","0.53","0.17","99.3","14.1264781","47.5854985"
"3/24/2020","Australia","2044","8","119","0.39","5.82","93.79","134.4909988","-25.7328874"
"3/24/2020","Azerbaijan","87","1","10","1.15","11.49","87.36","47.5459965","40.2882767"
"3/24/2020","Barbados","18","0","0","0","0","100","-59.559802","13.1814537"
"3/24/2020","Bosnia and Herzegovina","166","3","2","1.81","1.2","96.99","17.7687659","44.1744991"
"3/24/2020","Belgium","4269","122","461","2.86","10.8","86.34","4.6406457","50.6398144"
"3/24/2020","Bangladesh","39","4","5","10.26","12.82","76.92","90.2381279","23.8673041"
"3/24/2020","Bulgaria","218","3","3","1.38","1.38","97.25","25.2155233","42.7688999"
"3/24/2020","Burkina Faso","114","4","7","3.51","6.14","90.35","-1.7545684","12.2695368"
"3/24/2020","Bahrain","392","3","177","0.77","45.15","54.08","50.5419776","26.0420085"
"3/24/2020","Saint BarthÃ©lemy","3","0","0","0","0","100","#N/A","#N/A"
